"player_id","lastname","firstname","jersey","position","team_id","x_loc","y_loc","radius","game_clock","shot_clock","quarter","timebin"
"-1","ball",NA,NA,NA,NA,29.05633,26.65477,2.11526,455.74,19.75,4,103
"-1","ball",NA,NA,NA,NA,27.99143,26.66998,2.15002,455.79,19.79,4,103
"-1","ball",NA,NA,NA,NA,27.79831,26.7979,3.15794,455.82,19.83,4,103
"-1","ball",NA,NA,NA,NA,27.24425,27.02432,3.48473,455.87,19.87,4,102
"-1","ball",NA,NA,NA,NA,26.62902,27.11911,3.59581,455.9,19.9,4,102
"-1","ball",NA,NA,NA,NA,26.09336,27.27047,3.56064,455.94,19.94,4,102
"-1","ball",NA,NA,NA,NA,25.66824,27.32605,3.42957,455.99,19.98,4,102
"-1","ball",NA,NA,NA,NA,25.29949,27.39096,3.38204,456.02,20.02,4,102
"-1","ball",NA,NA,NA,NA,24.93324,27.45173,3.18587,456.06,20.06,4,102
"-1","ball",NA,NA,NA,NA,24.67505,27.44677,3.07927,456.1,20.09,4,102
"-1","ball",NA,NA,NA,NA,24.33178,27.43729,2.83715,456.14,20.13,4,101
"-1","ball",NA,NA,NA,NA,24.3201,27.37254,2.47159,456.19,20.17,4,101
"-1","ball",NA,NA,NA,NA,24.19119,27.32658,2.24176,456.22,20.21,4,101
"-1","ball",NA,NA,NA,NA,24.09617,27.31906,1.73706,456.27,20.24,4,101
"-1","ball",NA,NA,NA,NA,23.94611,27.44269,1.06492,456.31,20.28,4,101
"-1","ball",NA,NA,NA,NA,23.84525,27.38204,0.52645,456.35,20.32,4,101
"-1","ball",NA,NA,NA,NA,23.58853,27.40313,0.81954,456.39,20.36,4,101
"-1","ball",NA,NA,NA,NA,23.29837,27.31923,1.64973,456.43,20.39,4,101
"-1","ball",NA,NA,NA,NA,22.87754,27.24695,2.23938,456.47,20.43,4,100
"-1","ball",NA,NA,NA,NA,22.52743,27.32155,2.93921,456.51,20.47,4,100
"-1","ball",NA,NA,NA,NA,22.19603,27.41268,3.30831,456.55,20.51,4,100
"-1","ball",NA,NA,NA,NA,21.90033,27.51025,3.71598,456.59,20.55,4,100
"-1","ball",NA,NA,NA,NA,21.57341,27.6309,3.95059,456.63,20.58,4,100
"-1","ball",NA,NA,NA,NA,21.09955,27.826,3.77302,456.67,20.62,4,100
"-1","ball",NA,NA,NA,NA,20.82236,28.04637,3.94856,456.71,20.66,4,100
"-1","ball",NA,NA,NA,NA,20.52758,28.20605,3.9085,456.75,20.7,4,99
"-1","ball",NA,NA,NA,NA,20.09849,28.5417,3.95353,456.79,20.73,4,99
"-1","ball",NA,NA,NA,NA,19.75809,28.51953,3.71038,456.83,20.77,4,99
"-1","ball",NA,NA,NA,NA,19.55446,28.68081,3.65574,456.87,20.81,4,99
"-1","ball",NA,NA,NA,NA,19.22582,28.76051,3.57814,456.91,20.85,4,99
"-1","ball",NA,NA,NA,NA,18.90458,28.6752,3.4697,456.95,20.89,4,99
"-1","ball",NA,NA,NA,NA,18.73604,28.72966,3.23671,456.99,20.92,4,99
"-1","ball",NA,NA,NA,NA,18.62808,28.67169,3.18447,457.03,20.96,4,99
"-1","ball",NA,NA,NA,NA,18.48849,28.7767,3.04708,457.07,21,4,98
"-1","ball",NA,NA,NA,NA,17.7113,27.46267,1.40495,457.11,21.04,4,98
"-1","ball",NA,NA,NA,NA,18.25571,28.58015,2.13727,457.15,21.07,4,98
"-1","ball",NA,NA,NA,NA,18.22048,28.51655,1.42474,457.19,21.11,4,98
"-1","ball",NA,NA,NA,NA,18.13112,28.34781,1.0867,457.23,21.15,4,98
"-1","ball",NA,NA,NA,NA,18.0512,28.31877,1.01571,457.27,21.19,4,98
"-1","ball",NA,NA,NA,NA,17.96738,28.28949,0.99062,457.31,21.22,4,98
"-1","ball",NA,NA,NA,NA,17.86144,28.11177,1.62708,457.35,21.26,4,97
"-1","ball",NA,NA,NA,NA,17.6997,28.18726,2.31343,457.39,21.3,4,97
"-1","ball",NA,NA,NA,NA,17.60323,28.06563,2.84551,457.43,21.34,4,97
"-1","ball",NA,NA,NA,NA,17.24428,28.05769,3.19274,457.47,21.38,4,97
"-1","ball",NA,NA,NA,NA,17.04052,28.22907,3.59575,457.51,21.41,4,97
"-1","ball",NA,NA,NA,NA,16.80112,28.09912,3.91977,457.55,21.45,4,97
"-1","ball",NA,NA,NA,NA,16.61457,28.24577,3.93212,457.59,21.49,4,97
"-1","ball",NA,NA,NA,NA,16.34595,28.29093,4.06558,457.63,21.53,4,97
"-1","ball",NA,NA,NA,NA,16.40935,28.33833,3.94481,457.67,21.56,4,96
"-1","ball",NA,NA,NA,NA,16.26748,28.31681,3.87747,457.71,21.6,4,96
"-1","ball",NA,NA,NA,NA,16.05715,28.31009,3.92729,457.75,21.64,4,96
"-1","ball",NA,NA,NA,NA,15.9215,28.3705,3.87136,457.79,21.68,4,96
"-1","ball",NA,NA,NA,NA,15.90816,28.22801,3.93779,457.83,21.72,4,96
"-1","ball",NA,NA,NA,NA,15.82437,28.11329,4.08463,457.87,21.75,4,96
"-1","ball",NA,NA,NA,NA,15.52165,28.213,3.84243,457.91,21.79,4,96
"-1","ball",NA,NA,NA,NA,15.46133,28.23524,3.77131,457.95,21.83,4,95
"-1","ball",NA,NA,NA,NA,15.41709,28.06003,4.09419,457.99,21.87,4,95
"-1","ball",NA,NA,NA,NA,15.15794,28.33046,3.71249,458.03,21.9,4,95
"-1","ball",NA,NA,NA,NA,15.21759,28.2449,3.68936,458.07,21.94,4,95
"-1","ball",NA,NA,NA,NA,15.08953,28.24724,3.78803,458.11,21.98,4,95
"-1","ball",NA,NA,NA,NA,14.88221,28.25402,3.88671,458.15,22.02,4,95
"-1","ball",NA,NA,NA,NA,14.73037,28.2908,3.84463,458.19,22.05,4,95
"-1","ball",NA,NA,NA,NA,14.71123,28.32634,3.99239,458.23,22.09,4,95
"-1","ball",NA,NA,NA,NA,14.56807,28.24553,3.99147,458.27,22.13,4,94
"-1","ball",NA,NA,NA,NA,13.38661,29.24924,2.96213,458.31,22.17,4,94
"-1","ball",NA,NA,NA,NA,13.29067,29.41898,2.89402,458.35,22.21,4,94
"-1","ball",NA,NA,NA,NA,13.30151,29.96394,2.70595,458.39,22.24,4,94
"-1","ball",NA,NA,NA,NA,13.31235,30.42208,2.54666,458.43,22.28,4,94
"-1","ball",NA,NA,NA,NA,13.30225,30.47458,2.51779,458.47,22.32,4,94
"-1","ball",NA,NA,NA,NA,13.9225,29.68049,3.12041,458.51,22.36,4,94
"-1","ball",NA,NA,NA,NA,13.85012,29.60796,3.12374,458.55,22.39,4,93
"-1","ball",NA,NA,NA,NA,13.75052,29.31073,3.33077,458.59,22.43,4,93
"-1","ball",NA,NA,NA,NA,13.62406,28.87088,3.7093,458.63,22.47,4,93
"-1","ball",NA,NA,NA,NA,13.46358,28.64502,3.91254,458.67,22.51,4,93
"-1","ball",NA,NA,NA,NA,13.21277,29.19958,3.12091,458.71,22.55,4,93
"-1","ball",NA,NA,NA,NA,13.20824,28.94059,3.76033,458.75,22.58,4,93
"-1","ball",NA,NA,NA,NA,13.5489,28.97614,3.4526,458.79,22.62,4,93
"-1","ball",NA,NA,NA,NA,13.2382,29.01727,3.73435,458.83,22.66,4,93
"-1","ball",NA,NA,NA,NA,13.38926,28.94811,3.63069,458.87,22.7,4,92
"-1","ball",NA,NA,NA,NA,13.35718,28.92413,3.52608,458.91,22.73,4,92
"-1","ball",NA,NA,NA,NA,13.25701,28.9676,3.63739,458.95,22.77,4,92
"-1","ball",NA,NA,NA,NA,13.22817,28.79434,3.57459,458.99,22.81,4,92
"-1","ball",NA,NA,NA,NA,13.38174,29.24378,4.67701,459.03,22.85,4,92
"-1","ball",NA,NA,NA,NA,13.57421,29.17916,4.96354,459.07,22.89,4,92
"-1","ball",NA,NA,NA,NA,13.60548,29.16388,5.31202,459.11,22.92,4,92
"-1","ball",NA,NA,NA,NA,13.60806,29.21575,5.42519,459.15,22.96,4,91
"-1","ball",NA,NA,NA,NA,13.60831,28.97701,5.61637,459.19,23,4,91
"-1","ball",NA,NA,NA,NA,13.52377,28.97861,5.78421,459.23,23.04,4,91
"-1","ball",NA,NA,NA,NA,12.81806,29.02226,5.81548,459.27,23.07,4,91
"-1","ball",NA,NA,NA,NA,11.96497,28.68064,6.21728,459.31,23.11,4,91
"-1","ball",NA,NA,NA,NA,11.00227,28.5445,6.62906,459.35,23.15,4,91
"-1","ball",NA,NA,NA,NA,10.35025,28.36488,6.73035,459.39,23.19,4,91
"-1","ball",NA,NA,NA,NA,9.27202,28.169,6.78776,459.43,23.22,4,91
"-1","ball",NA,NA,NA,NA,8.33431,28.06389,6.76794,459.47,23.26,4,90
"-1","ball",NA,NA,NA,NA,7.57883,27.75868,6.84601,459.51,23.3,4,90
"-1","ball",NA,NA,NA,NA,6.62029,27.69973,6.81489,459.55,23.34,4,90
"-1","ball",NA,NA,NA,NA,5.67223,27.64178,6.74006,459.59,23.38,4,90
"-1","ball",NA,NA,NA,NA,4.94737,27.36428,6.5577,459.63,23.41,4,90
"-1","ball",NA,NA,NA,NA,3.38618,26.62992,6.11412,459.67,23.45,4,90
"-1","ball",NA,NA,NA,NA,1.44985,25.6581,5.47559,459.71,23.49,4,90
"-1","ball",NA,NA,NA,NA,0.49564,25.17319,4.92361,459.75,23.53,4,89
"-1","ball",NA,NA,NA,NA,0.48937,25.40531,4.56911,459.79,23.56,4,89
"-1","ball",NA,NA,NA,NA,-0.10407,25.45585,4.23397,459.83,23.6,4,89
"-1","ball",NA,NA,NA,NA,-0.15238,25.45466,4.18291,459.87,23.64,4,89
"-1","ball",NA,NA,NA,NA,-0.25185,25.48525,4.06087,459.91,23.68,4,89
"-1","ball",NA,NA,NA,NA,-0.0839,25.39272,4.71162,459.95,23.72,4,89
"-1","ball",NA,NA,NA,NA,0.08405,25.20698,5.36238,459.99,23.75,4,89
"-1","ball",NA,NA,NA,NA,0.05801,24.95103,4.85573,460.03,23.79,4,89
"-1","ball",NA,NA,NA,NA,0.03419,24.98223,4.66186,460.07,23.83,4,88
"-1","ball",NA,NA,NA,NA,0.01299,25.06767,4.53292,460.11,23.87,4,88
"-1","ball",NA,NA,NA,NA,0.08634,25.17911,5.13855,460.15,23.9,4,88
"-1","ball",NA,NA,NA,NA,0.20007,25.09683,5.31198,460.19,23.94,4,88
"-1","ball",NA,NA,NA,NA,0.22521,25.14819,5.26411,460.23,23.98,4,88
"-1","ball",NA,NA,NA,NA,0.28442,25.14924,5.3147,460.27,24,4,88
"-1","ball",NA,NA,NA,NA,0.32799,25.18855,5.30106,460.31,24,4,88
"-1","ball",NA,NA,NA,NA,-0.11302,26.64002,4.0783,460.35,24,4,87
"-1","ball",NA,NA,NA,NA,-0.50854,26.21593,4.05096,460.39,24,4,87
"-1","ball",NA,NA,NA,NA,-0.46046,26.26337,3.93358,460.43,24,4,87
"-1","ball",NA,NA,NA,NA,-0.0171,26.56504,3.84956,460.47,24,4,87
"-1","ball",NA,NA,NA,NA,-0.3267,26.18869,3.65609,460.51,24,4,87
"-1","ball",NA,NA,NA,NA,-0.18064,26.33595,3.74121,460.55,24,4,87
"-1","ball",NA,NA,NA,NA,-0.02352,26.28375,3.63258,460.59,24,4,87
"-1","ball",NA,NA,NA,NA,0.11981,26.21102,3.55136,460.63,24,4,87
"-1","ball",NA,NA,NA,NA,0.24517,26.14393,3.64073,460.67,24,4,86
"-1","ball",NA,NA,NA,NA,0.50917,26.09895,3.6737,460.71,24,4,86
"-1","ball",NA,NA,NA,NA,0.72372,26.00224,3.6843,460.75,24,4,86
"-1","ball",NA,NA,NA,NA,0.89829,25.95316,3.85533,460.79,24,4,86
"-1","ball",NA,NA,NA,NA,1.1732,25.76615,3.88688,460.83,24,4,86
"-1","ball",NA,NA,NA,NA,2.3553,26.23862,4.19943,460.87,24,4,86
"-1","ball",NA,NA,NA,NA,2.55432,25.35356,3.91308,460.91,24,4,86
"-1","ball",NA,NA,NA,NA,2.88534,24.78413,4.85317,460.95,24,4,85
"-1","ball",NA,NA,NA,NA,4.139,25.83936,5.05116,460.99,24,4,85
"-1","ball",NA,NA,NA,NA,4.53624,25.715,5.21714,461.03,24,4,85
"-1","ball",NA,NA,NA,NA,4.77989,25.43524,5.38053,461.07,24,4,85
"-1","ball",NA,NA,NA,NA,4.96728,25.14006,5.62489,461.11,24,4,85
"-1","ball",NA,NA,NA,NA,5.16645,24.79542,6.40692,461.15,24,4,85
"-1","ball",NA,NA,NA,NA,5.26977,24.57889,7.0326,461.19,24,4,85
"-1","ball",NA,NA,NA,NA,5.0186,24.80387,6.76388,461.23,24,4,85
"-1","ball",NA,NA,NA,NA,4.91564,24.83433,7.58158,461.27,24,4,84
"-1","ball",NA,NA,NA,NA,4.9158,24.82991,8.05792,461.31,24,4,84
"-1","ball",NA,NA,NA,NA,4.91692,24.81356,8.47712,461.35,24,4,84
"-1","ball",NA,NA,NA,NA,4.91995,24.78071,8.81119,461.39,12.45,4,84
"-1","ball",NA,NA,NA,NA,4.92585,24.72675,9.03216,461.43,12.49,4,84
"-1","ball",NA,NA,NA,NA,4.93558,24.64709,9.11203,461.47,12.53,4,84
"-1","ball",NA,NA,NA,NA,5.14623,24.77622,9.61739,461.51,12.57,4,84
"-1","ball",NA,NA,NA,NA,5.33018,24.8909,9.99931,461.55,12.61,4,83
"-1","ball",NA,NA,NA,NA,5.4867,24.99151,10.27443,461.59,12.65,4,83
"-1","ball",NA,NA,NA,NA,5.61507,25.07842,10.45943,461.63,12.69,4,83
"-1","ball",NA,NA,NA,NA,5.71455,25.152,10.57095,461.67,12.73,4,83
"-1","ball",NA,NA,NA,NA,5.78442,25.21261,10.62565,461.71,12.77,4,83
"-1","ball",NA,NA,NA,NA,5.82396,25.26062,10.64018,461.75,12.81,4,83
"-1","ball",NA,NA,NA,NA,5.84019,25.29246,10.45354,461.79,12.85,4,83
"-1","ball",NA,NA,NA,NA,6.03797,25.57312,10.70695,461.83,12.89,4,83
"-1","ball",NA,NA,NA,NA,6.16394,25.61823,10.78528,461.87,12.93,4,82
"-1","ball",NA,NA,NA,NA,6.30379,25.72845,10.25907,461.91,12.97,4,82
"-1","ball",NA,NA,NA,NA,6.30825,25.86869,10.19495,461.95,13.01,4,82
"-1","ball",NA,NA,NA,NA,6.31272,26.01855,10.14161,461.99,13.04,4,82
"-1","ball",NA,NA,NA,NA,6.45551,26.15934,9.9581,462.03,13.08,4,82
"-1","ball",NA,NA,NA,NA,6.3603,26.46241,9.68665,462.07,13.12,4,82
"-1","ball",NA,NA,NA,NA,6.15347,26.66859,9.41337,462.11,13.16,4,82
"-1","ball",NA,NA,NA,NA,6.16965,27.02862,8.49501,462.15,13.2,4,81
"-1","ball",NA,NA,NA,NA,5.86595,27.29827,8.62924,462.19,13.24,4,81
"-1","ball",NA,NA,NA,NA,5.41015,27.68295,8.04667,462.23,13.28,4,81
"-1","ball",NA,NA,NA,NA,5.11896,27.82877,7.14399,462.27,13.32,4,81
"-1","ball",NA,NA,NA,NA,4.70898,27.80877,6.50522,462.31,13.36,4,81
"-1","ball",NA,NA,NA,NA,4.58404,27.75356,6.10191,462.35,13.4,4,81
"-1","ball",NA,NA,NA,NA,4.66863,26.93718,4.61099,462.39,13.44,4,81
"-1","ball",NA,NA,NA,NA,4.88565,27.14925,3.97698,462.43,13.48,4,81
"-1","ball",NA,NA,NA,NA,4.97734,27.49165,3.69661,462.47,13.52,4,80
"-1","ball",NA,NA,NA,NA,5.05201,27.95544,3.46608,462.51,13.56,4,80
"-1","ball",NA,NA,NA,NA,5.10774,28.5424,3.29255,462.55,13.6,4,80
"-1","ball",NA,NA,NA,NA,5.14259,29.25433,3.18318,462.59,13.64,4,80
"-1","ball",NA,NA,NA,NA,5.15464,30.09302,3.14513,462.63,13.68,4,80
"-1","ball",NA,NA,NA,NA,5.17841,29.67174,4.14165,462.67,13.72,4,80
"-1","ball",NA,NA,NA,NA,5.03921,30.14591,3.66853,462.71,13.75,4,80
"-1","ball",NA,NA,NA,NA,4.98569,30.51042,3.6458,462.75,13.79,4,79
"-1","ball",NA,NA,NA,NA,4.85072,30.68537,2.97902,462.79,13.83,4,79
"-1","ball",NA,NA,NA,NA,4.83429,31.07185,2.81943,462.83,13.87,4,79
"-1","ball",NA,NA,NA,NA,4.80642,31.31139,3.05833,462.87,13.91,4,79
"-1","ball",NA,NA,NA,NA,4.53366,31.89914,3.23732,462.91,13.95,4,79
"-1","ball",NA,NA,NA,NA,4.20236,32.04999,3.27242,462.95,13.99,4,79
"-1","ball",NA,NA,NA,NA,4.20782,32.02317,3.31495,462.99,14.03,4,79
"-1","ball",NA,NA,NA,NA,4.24605,31.92116,3.36274,463.03,14.07,4,79
"-1","ball",NA,NA,NA,NA,4.34981,31.71159,3.41648,463.07,14.11,4,78
"-1","ball",NA,NA,NA,NA,4.55188,31.36211,3.47686,463.11,14.15,4,78
"-1","ball",NA,NA,NA,NA,5.65718,30.56002,3.49582,463.15,14.19,4,78
"-1","ball",NA,NA,NA,NA,6.76248,29.75794,3.51479,463.19,14.23,4,78
"-1","ball",NA,NA,NA,NA,7.86778,28.95585,3.53376,463.23,14.27,4,78
"-1","ball",NA,NA,NA,NA,8.73153,27.8123,3.20393,463.27,14.31,4,78
"-1","ball",NA,NA,NA,NA,9.59529,26.66874,2.8741,463.31,14.35,4,78
"-1","ball",NA,NA,NA,NA,10.45905,25.52518,2.54428,463.35,14.39,4,77
"-1","ball",NA,NA,NA,NA,12.00162,25.05013,2.91417,463.39,14.43,4,77
"-1","ball",NA,NA,NA,NA,13.5442,24.57509,3.28406,463.43,14.47,4,77
"-1","ball",NA,NA,NA,NA,14.67871,23.41806,3.1971,463.47,14.51,4,77
"-1","ball",NA,NA,NA,NA,15.91009,22.86693,3.02374,463.51,14.55,4,77
"-1","ball",NA,NA,NA,NA,17.25581,22.7759,2.72389,463.55,14.59,4,77
"-1","ball",NA,NA,NA,NA,18.4636,22.90943,2.79167,463.59,14.62,4,77
"-1","ball",NA,NA,NA,NA,19.5383,23.52997,2.78264,463.63,14.66,4,77
"-1","ball",NA,NA,NA,NA,20.51598,24.20481,2.759,463.67,14.7,4,76
"-1","ball",NA,NA,NA,NA,21.25812,24.9416,2.95769,463.71,14.74,4,76
"-1","ball",NA,NA,NA,NA,22.10283,25.72945,3.05854,463.75,14.78,4,76
"-1","ball",NA,NA,NA,NA,22.68457,26.2664,3.10505,463.79,14.82,4,76
"-1","ball",NA,NA,NA,NA,23.17762,26.80193,3.16625,463.83,14.86,4,76
"-1","ball",NA,NA,NA,NA,23.66473,27.18075,2.99646,463.87,14.9,4,76
"-1","ball",NA,NA,NA,NA,23.91541,27.54616,2.77469,463.91,14.94,4,76
"-1","ball",NA,NA,NA,NA,24.38477,27.77204,2.47981,463.95,14.98,4,75
"-1","ball",NA,NA,NA,NA,24.48778,28.19331,1.84411,463.99,15.02,4,75
"-1","ball",NA,NA,NA,NA,24.68577,28.59512,1.18356,464.03,15.06,4,75
"-1","ball",NA,NA,NA,NA,24.69425,28.52605,0.79264,464.07,15.1,4,75
"-1","ball",NA,NA,NA,NA,24.75334,28.9651,0.7942,464.11,15.14,4,75
"-1","ball",NA,NA,NA,NA,25.12461,29.38125,1.78399,464.15,15.18,4,75
"-1","ball",NA,NA,NA,NA,25.61553,30.02458,2.25573,464.19,15.22,4,75
"-1","ball",NA,NA,NA,NA,26.15059,30.30395,2.59444,464.23,15.26,4,75
"-1","ball",NA,NA,NA,NA,27.00975,30.8667,2.78669,464.27,15.29,4,74
"-1","ball",NA,NA,NA,NA,27.68193,31.35921,2.58625,464.31,15.34,4,74
"-1","ball",NA,NA,NA,NA,28.45065,31.92713,2.57734,464.35,15.37,4,74
"-1","ball",NA,NA,NA,NA,29.03259,32.58114,2.42793,464.39,15.41,4,74
"-1","ball",NA,NA,NA,NA,29.42832,33.02946,2.41251,464.43,15.45,4,74
"-1","ball",NA,NA,NA,NA,29.76743,33.47236,2.53083,464.47,15.49,4,74
"-1","ball",NA,NA,NA,NA,29.93931,33.58064,2.72562,464.51,15.53,4,74
"-1","ball",NA,NA,NA,NA,29.99105,33.79739,2.75014,464.55,15.57,4,73
"-1","ball",NA,NA,NA,NA,30.16792,33.93008,2.70366,464.59,15.61,4,73
"-1","ball",NA,NA,NA,NA,30.30445,34.19319,2.43771,464.63,15.65,4,73
"-1","ball",NA,NA,NA,NA,30.3776,34.30794,2.08237,464.67,15.69,4,73
"-1","ball",NA,NA,NA,NA,30.42263,34.66636,1.44652,464.71,15.73,4,73
"-1","ball",NA,NA,NA,NA,30.39458,34.95464,0.99238,464.75,15.77,4,73
"-1","ball",NA,NA,NA,NA,30.45876,34.98157,0.58576,464.79,15.81,4,73
"-1","ball",NA,NA,NA,NA,30.52289,35.37421,1.06368,464.83,15.85,4,73
"-1","ball",NA,NA,NA,NA,31.01244,36.22267,1.07977,464.87,15.89,4,72
"-1","ball",NA,NA,NA,NA,30.93203,36.27805,2.27973,464.91,15.93,4,72
"-1","ball",NA,NA,NA,NA,31.17189,36.61858,2.50332,464.95,15.97,4,72
"-1","ball",NA,NA,NA,NA,31.43243,37.12369,2.69435,464.99,16.01,4,72
"-1","ball",NA,NA,NA,NA,31.9007,37.80485,2.46672,465.03,16.05,4,72
"-1","ball",NA,NA,NA,NA,32.21812,38.22392,2.23909,465.07,16.08,4,72
"-1","ball",NA,NA,NA,NA,32.22074,38.13561,2.98423,465.11,16.12,4,72
"-1","ball",NA,NA,NA,NA,32.47528,38.737,2.55616,465.15,16.16,4,71
"-1","ball",NA,NA,NA,NA,32.49152,39.12971,2.52611,465.19,16.2,4,71
"-1","ball",NA,NA,NA,NA,32.71727,39.85909,1.98275,465.23,16.24,4,71
"-1","ball",NA,NA,NA,NA,32.68418,40.38586,1.96533,465.27,16.28,4,71
"-1","ball",NA,NA,NA,NA,32.50649,40.71505,2.55289,465.31,16.32,4,71
"-1","ball",NA,NA,NA,NA,32.55312,40.95196,2.66727,465.35,16.36,4,71
"-1","ball",NA,NA,NA,NA,32.68182,41.12304,2.89277,465.39,16.4,4,71
"-1","ball",NA,NA,NA,NA,32.6133,41.22325,3.24396,465.43,16.44,4,71
"-1","ball",NA,NA,NA,NA,32.59738,41.5027,3.49646,465.47,16.48,4,70
"-1","ball",NA,NA,NA,NA,32.72626,41.40933,3.42473,465.51,16.52,4,70
"-1","ball",NA,NA,NA,NA,32.74795,41.407,3.5646,465.55,16.56,4,70
"-1","ball",NA,NA,NA,NA,32.51439,41.63738,3.77188,465.59,16.6,4,70
"-1","ball",NA,NA,NA,NA,32.73048,41.5799,3.61039,465.63,16.64,4,70
"-1","ball",NA,NA,NA,NA,32.49244,41.64938,3.73685,465.67,16.68,4,70
"-1","ball",NA,NA,NA,NA,32.46308,41.6145,3.74976,465.71,16.72,4,70
"-1","ball",NA,NA,NA,NA,32.3897,41.83941,3.83059,465.75,16.76,4,69
"-1","ball",NA,NA,NA,NA,32.15412,42.02297,4.08963,465.79,16.8,4,69
"-1","ball",NA,NA,NA,NA,31.94582,42.10198,3.81649,465.83,16.83,4,69
"-1","ball",NA,NA,NA,NA,31.36991,42.7587,3.98459,465.87,16.87,4,69
"-1","ball",NA,NA,NA,NA,30.87655,43.35819,3.90128,465.91,16.91,4,69
"-1","ball",NA,NA,NA,NA,30.39015,43.99346,3.8893,465.95,16.95,4,69
"-1","ball",NA,NA,NA,NA,29.76531,44.69702,3.86547,465.99,16.99,4,69
"-1","ball",NA,NA,NA,NA,29.31872,45.36542,3.77132,466.03,17.03,4,69
"-1","ball",NA,NA,NA,NA,28.77951,45.93315,3.5118,466.07,17.07,4,68
"-1","ball",NA,NA,NA,NA,28.21172,46.50956,3.19967,466.12,17.11,4,68
"-1","ball",NA,NA,NA,NA,27.74764,47.12667,3.02477,466.15,17.15,4,68
"-1","ball",NA,NA,NA,NA,27.06521,47.68622,2.65028,466.2,17.19,4,68
"-1","ball",NA,NA,NA,NA,26.3912,47.98778,2.49324,466.24,17.23,4,68
"-1","ball",NA,NA,NA,NA,25.98431,47.98766,2.50382,466.28,17.27,4,68
"-1","ball",NA,NA,NA,NA,25.60943,47.98725,2.53404,466.31,17.31,4,68
"-1","ball",NA,NA,NA,NA,25.26399,47.98651,2.58159,466.36,17.35,4,67
"-1","ball",NA,NA,NA,NA,24.94538,47.98539,2.64416,466.39,17.39,4,67
"-1","ball",NA,NA,NA,NA,24.65102,47.98383,2.71945,466.43,17.43,4,67
"-1","ball",NA,NA,NA,NA,24.37831,47.98178,2.80515,466.47,17.47,4,67
"-1","ball",NA,NA,NA,NA,24.12468,47.97919,2.89896,466.51,17.51,4,67
"-1","ball",NA,NA,NA,NA,23.88752,47.97601,2.99857,466.55,17.54,4,67
"-1","ball",NA,NA,NA,NA,23.66426,47.97219,3.10167,466.59,17.58,4,67
"-1","ball",NA,NA,NA,NA,23.45229,47.96767,3.20597,466.64,17.62,4,66
"-1","ball",NA,NA,NA,NA,23.24903,47.96241,3.30915,466.68,17.66,4,66
"-1","ball",NA,NA,NA,NA,23.05188,47.95635,3.4089,466.72,17.7,4,66
"-1","ball",NA,NA,NA,NA,22.85827,47.94944,3.50293,466.75,17.74,4,66
"-1","ball",NA,NA,NA,NA,22.6656,47.94164,3.58893,466.8,17.78,4,66
"-1","ball",NA,NA,NA,NA,22.47127,47.93288,3.66459,466.83,17.82,4,66
"-1","ball",NA,NA,NA,NA,22.2727,47.92311,3.72761,466.87,17.86,4,66
"-1","ball",NA,NA,NA,NA,22.06731,47.9123,3.77568,466.91,17.9,4,66
"-1","ball",NA,NA,NA,NA,21.85249,47.90037,3.80649,466.95,17.94,4,65
"-1","ball",NA,NA,NA,NA,21.62567,47.88729,3.81775,467,17.98,4,65
"-1","ball",NA,NA,NA,NA,21.40026,47.79361,3.81821,467.03,18.02,4,65
"-1","ball",NA,NA,NA,NA,21.1179,47.61175,4.0299,467.08,18.06,4,65
"-1","ball",NA,NA,NA,NA,20.89528,47.43282,4.41487,467.12,18.1,4,65
"-1","ball",NA,NA,NA,NA,20.81322,47.34555,4.81484,467.16,18.14,4,65
"-1","ball",NA,NA,NA,NA,21.0635,47.34403,5.49106,467.2,18.18,4,65
"-1","ball",NA,NA,NA,NA,21.23089,47.35722,5.83665,467.24,18.22,4,64
"-1","ball",NA,NA,NA,NA,21.33753,47.39012,5.99012,467.28,18.26,4,64
"-1","ball",NA,NA,NA,NA,21.41682,47.38102,6.07564,467.32,18.29,4,64
"-1","ball",NA,NA,NA,NA,21.49486,47.3563,6.15417,467.36,18.33,4,64
"-1","ball",NA,NA,NA,NA,21.56876,47.31985,6.22435,467.4,18.37,4,64
"-1","ball",NA,NA,NA,NA,21.63567,47.27555,6.2848,467.44,18.41,4,64
"-1","ball",NA,NA,NA,NA,21.6927,47.22728,6.33419,467.48,18.45,4,64
"-1","ball",NA,NA,NA,NA,21.737,47.17894,6.37115,467.52,18.49,4,64
"-1","ball",NA,NA,NA,NA,21.76568,47.1344,6.39432,467.56,18.53,4,63
"-1","ball",NA,NA,NA,NA,21.77587,47.09754,6.40235,467.6,18.57,4,63
"-1","ball",NA,NA,NA,NA,21.72942,47.06813,6.31805,467.64,18.61,4,63
"-1","ball",NA,NA,NA,NA,21.48,46.91904,5.97033,467.68,18.65,4,63
"-1","ball",NA,NA,NA,NA,21.27798,46.7911,5.77479,467.72,18.69,4,63
"-1","ball",NA,NA,NA,NA,21.2864,46.66344,5.68282,467.76,18.73,4,63
"-1","ball",NA,NA,NA,NA,21.55155,46.68609,5.58334,467.8,18.77,4,63
"-1","ball",NA,NA,NA,NA,21.70572,46.67413,5.18391,467.84,18.81,4,62
"-1","ball",NA,NA,NA,NA,21.64734,46.47164,4.46022,467.88,18.85,4,62
